ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
0,133.0,28.0,42.0,6.0,80.0,5.0,160.0,3.0,23.0,34.0,28.0,0.0,3.0,18.0,13.0,0.0,0.0
1,17.0,10.0,1.0,0.0,21.0,0.0,8.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0
2,27.0,7.0,2.0,0.0,14.0,3.0,17.0,0.0,4.0,5.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0
3,6.0,7.0,1.0,0.0,20.0,0.0,9.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
4,55.0,24.0,12.0,10.0,35.0,7.0,173.0,6.0,10.0,41.0,23.0,0.0,9.0,13.0,6.0,0.0,0.0
5,260.0,14.0,82.0,66.0,118.0,7.0,234.0,2.0,14.0,50.0,19.0,1.0,0.0,23.0,32.0,0.0,0.0
6,29.0,15.0,5.0,1.0,39.0,1.0,11.0,3.0,3.0,8.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0
7,5.0,3.0,1.0,0.0,7.0,3.0,19.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
8,54.0,25.0,2.0,0.0,29.0,2.0,20.0,2.0,4.0,2.0,18.0,0.0,2.0,2.0,1.0,0.0,0.0
9,5.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,23.0,8.0,3.0,0.0,21.0,1.0,31.0,0.0,4.0,9.0,5.0,0.0,3.0,1.0,3.0,0.0,0.0
11,1.0,2.0,7.0,0.0,4.0,4.0,105.0,6.0,1.0,15.0,3.0,0.0,2.0,1.0,9.0,0.0,0.0
12,116.0,11.0,37.0,59.0,67.0,7.0,152.0,3.0,11.0,35.0,14.0,3.0,5.0,14.0,27.0,0.0,0.0
13,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,154.0,25.0,30.0,8.0,80.0,9.0,165.0,5.0,34.0,58.0,14.0,1.0,17.0,7.0,20.0,0.0,0.0
17,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,7.0,1.0,1.0,3.0,7.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
19,3.0,1.0,0.0,1.0,2.0,3.0,40.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
20,18.0,9.0,3.0,0.0,17.0,0.0,7.0,1.0,0.0,3.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
21,72.0,20.0,21.0,4.0,40.0,3.0,122.0,5.0,9.0,28.0,17.0,1.0,12.0,10.0,5.0,0.0,0.0
22,150.0,30.0,63.0,54.0,115.0,9.0,95.0,3.0,20.0,50.0,13.0,1.0,3.0,15.0,76.0,0.0,0.0
23,109.0,21.0,16.0,4.0,74.0,5.0,77.0,4.0,14.0,16.0,23.0,0.0,3.0,3.0,12.0,0.0,0.0
24,20.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
25,87.0,3.0,3.0,2.0,12.0,5.0,36.0,0.0,3.0,8.0,7.0,1.0,0.0,2.0,3.0,0.0,0.0
26,127.0,18.0,40.0,69.0,120.0,18.0,117.0,2.0,11.0,27.0,25.0,1.0,4.0,14.0,27.0,0.0,0.0
27,9.0,6.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,9.0,2.0,1.0,21.0,0.0,14.0,2.0,2.0,3.0,9.0,0.0,3.0,3.0,1.0,0.0,0.0
29,79.0,12.0,25.0,22.0,72.0,8.0,111.0,3.0,10.0,28.0,20.0,0.0,5.0,7.0,8.0,0.0,0.0
30,33.0,13.0,3.0,1.0,27.0,0.0,10.0,2.0,4.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,0.0
31,6.0,2.0,7.0,0.0,6.0,0.0,96.0,0.0,2.0,25.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
32,21.0,10.0,1.0,0.0,13.0,0.0,10.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,108.0,11.0,32.0,71.0,81.0,9.0,87.0,3.0,11.0,17.0,18.0,4.0,3.0,9.0,23.0,0.0,0.0
35,37.0,12.0,4.0,2.0,32.0,2.0,10.0,1.0,4.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0
36,71.0,7.0,14.0,14.0,21.0,3.0,94.0,0.0,6.0,44.0,12.0,1.0,0.0,6.0,14.0,0.0,0.0
37,100.0,23.0,25.0,8.0,71.0,26.0,113.0,13.0,17.0,24.0,16.0,9.0,5.0,5.0,9.0,0.0,0.0
38,62.0,20.0,2.0,2.0,51.0,3.0,37.0,3.0,13.0,8.0,12.0,0.0,6.0,5.0,7.0,0.0,0.0
39,9.0,1.0,8.0,2.0,6.0,0.0,90.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
40,127.0,6.0,56.0,32.0,114.0,7.0,125.0,10.0,17.0,32.0,15.0,3.0,7.0,16.0,26.0,0.0,0.0
41,12.0,2.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
42,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4.0,5.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
44,44.0,9.0,2.0,0.0,29.0,0.0,20.0,1.0,11.0,2.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0
45,34.0,4.0,10.0,1.0,4.0,3.0,31.0,0.0,4.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0
46,247.0,67.0,65.0,22.0,164.0,22.0,368.0,20.0,25.0,90.0,41.0,5.0,16.0,30.0,37.0,0.0,0.0
47,23.0,10.0,2.0,0.0,20.0,3.0,13.0,0.0,4.0,3.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0
48,94.0,14.0,17.0,16.0,68.0,9.0,67.0,2.0,8.0,28.0,16.0,2.0,8.0,8.0,19.0,0.0,0.0
49,68.0,15.0,6.0,10.0,49.0,7.0,48.0,3.0,9.0,12.0,21.0,0.0,7.0,2.0,5.0,0.0,0.0
50,15.0,6.0,0.0,0.0,19.0,3.0,6.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
51,41.0,11.0,0.0,1.0,38.0,0.0,20.0,1.0,5.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0
52,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,101.0,31.0,11.0,30.0,79.0,9.0,57.0,15.0,13.0,7.0,38.0,1.0,6.0,10.0,2.0,0.0,0.0
54,1.0,1.0,0.0,2.0,4.0,1.0,28.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
55,204.0,57.0,73.0,78.0,179.0,15.0,263.0,20.0,39.0,57.0,50.0,4.0,22.0,33.0,38.0,0.0,0.0
56,143.0,25.0,25.0,31.0,88.0,12.0,149.0,1.0,7.0,31.0,33.0,5.0,8.0,12.0,20.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
58,9.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
59,98.0,20.0,24.0,11.0,42.0,2.0,117.0,5.0,11.0,21.0,9.0,4.0,4.0,10.0,10.0,0.0,0.0
60,12.0,3.0,5.0,4.0,8.0,3.0,47.0,1.0,0.0,13.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
61,0.0,2.0,2.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,95.0,21.0,3.0,0.0,65.0,3.0,51.0,0.0,8.0,6.0,21.0,0.0,9.0,6.0,1.0,0.0,0.0
65,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,85.0,24.0,9.0,1.0,78.0,1.0,57.0,1.0,15.0,12.0,14.0,0.0,5.0,1.0,3.0,0.0,0.0
68,157.0,54.0,8.0,6.0,156.0,3.0,152.0,5.0,21.0,28.0,34.0,3.0,8.0,14.0,8.0,0.0,0.0
69,53.0,13.0,11.0,8.0,25.0,1.0,60.0,1.0,6.0,18.0,18.0,0.0,3.0,1.0,4.0,0.0,0.0
70,74.0,12.0,14.0,11.0,75.0,3.0,59.0,2.0,8.0,10.0,14.0,0.0,2.0,6.0,16.0,0.0,0.0
71,80.0,21.0,6.0,0.0,40.0,3.0,28.0,0.0,4.0,8.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0
72,9.0,7.0,0.0,0.0,12.0,1.0,37.0,0.0,0.0,14.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
73,98.0,22.0,15.0,9.0,49.0,8.0,113.0,4.0,13.0,29.0,12.0,3.0,2.0,12.0,11.0,0.0,0.0
74,18.0,3.0,6.0,1.0,12.0,0.0,9.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
75,47.0,6.0,8.0,2.0,20.0,1.0,59.0,5.0,2.0,15.0,12.0,1.0,0.0,3.0,4.0,0.0,0.0
76,47.0,21.0,4.0,0.0,40.0,2.0,21.0,1.0,4.0,8.0,16.0,0.0,2.0,2.0,2.0,0.0,0.0
77,79.0,25.0,16.0,12.0,67.0,18.0,149.0,1.0,22.0,50.0,14.0,11.0,3.0,17.0,12.0,0.0,0.0
78,11.0,5.0,0.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
79,38.0,5.0,8.0,19.0,21.0,5.0,127.0,1.0,6.0,22.0,2.0,0.0,2.0,6.0,10.0,0.0,0.0
80,83.0,11.0,10.0,7.0,29.0,2.0,178.0,2.0,4.0,34.0,16.0,2.0,3.0,7.0,8.0,0.0,0.0
81,101.0,19.0,28.0,29.0,99.0,6.0,65.0,2.0,13.0,21.0,15.0,3.0,2.0,3.0,18.0,0.0,0.0
82,28.0,11.0,2.0,0.0,21.0,0.0,13.0,0.0,2.0,3.0,15.0,0.0,3.0,2.0,2.0,0.0,0.0
83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,85.0,25.0,26.0,20.0,70.0,14.0,145.0,9.0,36.0,22.0,18.0,3.0,16.0,11.0,17.0,0.0,0.0
85,67.0,17.0,10.0,9.0,43.0,3.0,88.0,4.0,9.0,14.0,8.0,2.0,3.0,6.0,5.0,0.0,0.0
86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,1.0,5.0,5.0,0.0,1.0,91.0,0.0,1.0,63.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0
89,18.0,6.0,3.0,0.0,13.0,2.0,22.0,2.0,4.0,9.0,6.0,0.0,9.0,3.0,2.0,0.0,0.0
90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,98.0,24.0,18.0,9.0,61.0,4.0,100.0,1.0,17.0,22.0,14.0,0.0,11.0,3.0,3.0,0.0,0.0
92,23.0,2.0,0.0,2.0,10.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
93,230.0,41.0,36.0,10.0,123.0,29.0,357.0,22.0,56.0,65.0,50.0,9.0,18.0,16.0,32.0,0.0,0.0
94,115.0,31.0,14.0,1.0,59.0,0.0,87.0,3.0,19.0,18.0,38.0,1.0,4.0,2.0,5.0,0.0,0.0
95,93.0,10.0,16.0,1.0,43.0,4.0,91.0,3.0,9.0,16.0,18.0,0.0,1.0,2.0,6.0,0.0,0.0
96,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,141.0,15.0,29.0,19.0,32.0,1.0,105.0,2.0,12.0,40.0,13.0,1.0,3.0,9.0,20.0,0.0,0.0
98,31.0,4.0,6.0,9.0,11.0,1.0,18.0,0.0,3.0,4.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0
99,25.0,11.0,21.0,40.0,45.0,1.0,26.0,1.0,7.0,13.0,6.0,5.0,0.0,2.0,12.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,26.0,9.0,0.0,0.0,20.0,0.0,5.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
102,5.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
103,211.0,17.0,78.0,35.0,86.0,6.0,155.0,2.0,21.0,37.0,21.0,4.0,3.0,27.0,69.0,0.0,0.0
104,209.0,36.0,48.0,10.0,127.0,15.0,289.0,5.0,28.0,57.0,39.0,1.0,21.0,21.0,19.0,0.0,0.0
105,22.0,13.0,0.0,0.0,14.0,0.0,10.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
106,106.0,50.0,30.0,15.0,81.0,17.0,237.0,19.0,44.0,63.0,21.0,2.0,26.0,36.0,25.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,7.0,6.0,0.0,0.0,7.0,0.0,27.0,1.0,3.0,11.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0
109,2.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,54.0,13.0,8.0,7.0,40.0,1.0,27.0,1.0,6.0,5.0,17.0,0.0,1.0,0.0,7.0,0.0,0.0
111,73.0,11.0,11.0,15.0,37.0,2.0,58.0,2.0,7.0,23.0,10.0,0.0,3.0,10.0,6.0,0.0,0.0
112,23.0,3.0,5.0,2.0,17.0,1.0,27.0,0.0,0.0,16.0,6.0,1.0,3.0,0.0,12.0,0.0,0.0
113,9.0,4.0,1.0,0.0,11.0,1.0,22.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
114,3.0,4.0,1.0,0.0,5.0,0.0,28.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
115,3.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,27.0,11.0,3.0,3.0,27.0,6.0,7.0,0.0,3.0,6.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0
117,17.0,3.0,0.0,2.0,10.0,0.0,6.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0
118,13.0,8.0,7.0,0.0,16.0,0.0,139.0,1.0,1.0,33.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0
119,50.0,9.0,12.0,7.0,18.0,3.0,70.0,1.0,7.0,13.0,4.0,1.0,3.0,5.0,4.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
123,61.0,16.0,4.0,6.0,49.0,3.0,18.0,1.0,8.0,7.0,8.0,1.0,3.0,5.0,12.0,0.0,0.0
124,61.0,15.0,4.0,2.0,37.0,3.0,14.0,3.0,5.0,8.0,10.0,1.0,3.0,1.0,0.0,0.0,0.0
125,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
126,96.0,20.0,14.0,15.0,56.0,10.0,96.0,4.0,12.0,24.0,9.0,0.0,1.0,16.0,11.0,0.0,0.0
127,33.0,19.0,2.0,0.0,53.0,0.0,23.0,3.0,6.0,2.0,13.0,0.0,6.0,0.0,1.0,0.0,0.0
128,58.0,11.0,14.0,1.0,40.0,4.0,60.0,2.0,6.0,19.0,10.0,0.0,5.0,8.0,1.0,0.0,0.0
129,31.0,10.0,6.0,1.0,27.0,1.0,17.0,1.0,7.0,4.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0
130,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
131,6.0,1.0,3.0,1.0,4.0,2.0,24.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
132,48.0,5.0,12.0,13.0,15.0,2.0,43.0,0.0,9.0,5.0,7.0,0.0,0.0,8.0,3.0,0.0,0.0
133,160.0,45.0,21.0,5.0,104.0,7.0,137.0,3.0,22.0,31.0,27.0,2.0,2.0,13.0,11.0,0.0,0.0
134,11.0,6.0,1.0,0.0,22.0,1.0,3.0,1.0,2.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
135,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,55.0,19.0,9.0,2.0,42.0,5.0,29.0,3.0,8.0,6.0,13.0,0.0,4.0,1.0,1.0,0.0,0.0
137,3.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
138,63.0,9.0,11.0,2.0,28.0,2.0,61.0,1.0,4.0,24.0,11.0,0.0,5.0,1.0,8.0,0.0,0.0
139,29.0,6.0,1.0,0.0,16.0,0.0,16.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0
140,67.0,17.0,16.0,5.0,34.0,2.0,35.0,12.0,15.0,17.0,9.0,0.0,6.0,4.0,6.0,0.0,0.0
141,82.0,9.0,23.0,41.0,70.0,8.0,249.0,6.0,14.0,40.0,16.0,1.0,9.0,23.0,22.0,0.0,0.0
142,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
143,17.0,5.0,1.0,2.0,7.0,1.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
144,8.0,5.0,8.0,0.0,16.0,0.0,48.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
145,30.0,12.0,8.0,7.0,9.0,5.0,46.0,0.0,3.0,11.0,13.0,0.0,3.0,0.0,7.0,0.0,0.0
146,77.0,10.0,10.0,2.0,38.0,9.0,42.0,0.0,3.0,8.0,12.0,0.0,3.0,2.0,8.0,0.0,0.0
147,59.0,10.0,5.0,29.0,43.0,3.0,51.0,2.0,8.0,10.0,11.0,0.0,2.0,3.0,7.0,0.0,0.0
148,63.0,15.0,3.0,13.0,27.0,2.0,22.0,1.0,10.0,17.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0
149,36.0,12.0,14.0,1.0,25.0,0.0,37.0,4.0,9.0,7.0,10.0,0.0,1.0,4.0,9.0,0.0,0.0
150,68.0,10.0,19.0,7.0,21.0,1.0,46.0,1.0,7.0,11.0,22.0,0.0,1.0,2.0,10.0,0.0,0.0
