0,0,2,0,1,1,7,2,4,0,6,2,50,3,0,3,100,0,0,63,44,4,0,4,91,14,12,102,1,6,0,30,1,271,9,1,0,0,0,59,5,0,7,0,3,3,9,14,0,0,6,5,1,0,2,0,0,0,9,0,3,0,124,272,0,2,0,2,0,1,0,0,0,1,1,108,16,66,3,42,24,1,24,0,0,24,4,15,1,0,0,0,2,197,1,7,2,13,0,7,77,0,1,4,0,1,3,9,3,0,9,0,6,11,4,0,0,9,16,2,0,0,5,3,0,2,8,12
10,132,6,2,1317,42,30,392,530,0,2,299,1,52,15,120,6,2,10,2,1,10,2,201,0,1,15,1,20,585,13,2,0,1,12,7,2,6,0,0,146,120,343,3,7,1,1,2,1,40,2,27,27,4,823,22,493,413,323,83,0,0,0,0,1169,25,0,0,1,4,44,6,4,3,15,0,47,10,0,12,5,18,4,2,10,9,0,68,31,77,363,0,35,0,11,0,10,106,0,398,0,18,4,37,0,86,0,4,0,18,5,51,86,615,19,4,12,0,2,776,425,0,3,313,72,39,183,1
0,18,3,4,0,1,22,0,0,80,234,2,7,0,0,2,18,0,0,30,3,233,1,5,26,0,34,16,0,0,43,17,0,19,0,0,0,0,0,7,1,25,1,9,614,13,281,71,0,8,26,14,0,8,17,1,4,60,0,2,25,5,3,5,8,5,3,100,3,4,3,2,1,12,0,10,0,2,0,15,1188,5,168,1,2,153,2,6,0,9,4,0,3,7,0,40,0,1,0,1,32,0,0,3,6,12,4,385,0,18,18,0,0,3,269,1,3,3,14,1,9,12,21,0,4,64,1,0
0,5,0,1,19,10,24,76,57,32,69,9,1,2,5,7,247,0,2,16,7,76,3,19,9,0,120,12,91,18,0,95,8,7,57,11,1,2,5,5,9,3,13,0,23,65,31,50,0,1,17,0,1,3,11,36,10,4,14,243,26,6,11,3,12,30,1,40,0,16,6,0,0,5,14,11,1,686,17,191,60,4,16,0,0,26,55,5,214,12,12,0,24,34,873,3,1,5,18,10,0,0,1,2,6,0,1,86,0,5,77,1,7,15,285,2,1,2,13,26,1,6,16,205,1,105,10,2
0,250,21,138,1,1,4,1,0,36,23,1,8,0,0,1,0,108,0,45,15,2,1,47,7,21,248,10,2,5,1,2,0,11,6,0,0,0,0,1,1,140,2,0,3,0,9,21,183,425,9,48,194,0,163,0,167,10,0,22,39,1,1,5,232,0,0,5,0,0,44,107,0,4,0,3,38,0,0,0,13,2,14,3,0,2,2,0,0,26,82,0,0,0,1,0,0,0,0,1,1,1,22,114,16,340,85,29,31,0,18,46,0,0,7,0,0,66,46,1,358,7,5,0,3599,18,0,28
0,5,0,0,0,0,0,0,0,929,1,0,5,0,0,0,0,0,0,21,1,0,0,3,0,0,97,6,0,1,0,190,0,11,0,0,0,0,0,24,0,7,0,0,0,6,2,680,0,36,33,4,0,0,2,0,3,0,0,1,2472,51,144,13,4,0,0,94,0,6,1,1,0,0,0,49,0,0,0,0,8,0,2,0,0,0,0,0,0,0,5,0,0,18,0,127,0,0,0,0,1,0,0,0,8523,6,0,0,0,1,0,0,0,0,0,0,0,0,5,0,13,2343,0,0,96,0,0,0
111,2,4,7,6,99,254,11,14,82,64,3,4,4,478,4,20,12,88,0,4,12,951,4,0,25,20,1,95,5,19,5,65,3,302,74,95,416,467,1,7,6,2,325,13,37,119,6,23,0,87,2,5,168,2,176,3,0,3,4,12,5,0,0,1,28,21,2,88,4,4,6,1064,168,288,1,10,61,368,13,25,724,4,191,212,6,133,31,38,56,1,50,52,0,12,3,396,5,378,1,10,23,16,4,0,2,8,7,14,74,83,97,3,0,10,2054,130,2,1,5,3,0,957,3,0,7,6,5
0,810,14,109,14,9,109,18,3,0,17,78,4,50,3,57,0,14,1,1,3,0,1,214,5,2,23,1,1,5,15,5,0,0,0,0,0,0,0,1,27,864,83,0,82,1,82,4,8,378,0,901,36,0,1662,3,145,2776,1,48,0,0,0,0,351,5,0,3,1,2,4,22,0,30,0,0,116,0,0,0,5,56,56,0,1,18,0,45,1,36,259,0,2,2,0,0,0,21,0,10,2,6,38,80,0,569,26,100,4,0,3,17,0,413,7,0,0,10,9,62,547,0,18,0,158,31,19,3
0,296,16,30,305,16,9,87,9,4,15,147,1,181,0,18,0,4,2,5,0,31,0,344,3,2,23,1,15,26,1,18,0,1,27,0,0,0,1,2,40,448,28,2,15,3,10,14,19,201,2,125,50,1,670,21,222,991,11,229,4,3,0,0,1291,11,0,5,0,8,41,5,0,4,0,0,91,0,0,0,39,1,45,2,2,44,0,13,2,246,699,1,16,0,4,0,0,4,0,7,1,4,18,48,0,926,14,35,0,5,33,191,39,130,39,0,1,10,23,132,1374,0,4,5,306,60,17,4
53,28,48,64,11,108,117,12,63,1,0,31,21,48,47,45,1,33,25,1,6,7,347,1,4,19,2,8,36,72,1596,0,0,1,48,1,3,0,10,1,51,9,23,40,1,2,14,0,47,0,1,92,94,4,0,10,9,15,18,19,0,0,0,2,0,11,1,1,472,0,36,35,243,13,43,7,34,4,16,6,14,162,67,141,519,14,0,136,2,10,4,0,8,5,2,3,188,130,164,4,27,232,2,58,0,2,22,0,27,244,6,5,34,60,0,151,17,22,68,7,5,1,71,17,0,1,94,15
0,15,0,0,36,0,2,42,244,47,17,113,84,35,0,36,34,0,0,103,14,0,0,23,4,4,1,0,0,112,0,852,1,262,1,0,0,0,0,188,59,6,73,0,0,1,26,19,0,0,23,51,0,0,31,0,10,5,128,8,44,0,2915,121,10,0,0,4,0,0,4,0,0,0,0,655,0,132,0,30,9,0,9,0,0,1,13,181,0,0,5,0,0,190,42,54,0,99,0,140,47,0,0,0,26,0,0,2,0,0,1,0,37,41,11,0,0,1,7,19,4,16,5,87,0,0,73,0
39,3,58,340,1,26,26,0,0,0,2,13,331,5,43,5,29,936,14,129,101,3,20,0,31,485,3,221,26,0,19,7,0,379,7,10,2,24,3,31,3,1,1,8,3,1,1,0,1444,0,1,2,217,8,3,14,0,0,7,0,0,0,15,122,1,24,2,1,4,1,82,820,8,1,30,133,209,14,8,39,0,12,2,7,14,12,1,13,9,25,0,0,25,89,0,1,12,23,6,15,97,17,86,190,0,0,337,22,601,35,7,46,23,1,5,2,30,222,18,0,0,0,4,0,1,11,3,614
0,0,60,38,3,6,228,1,5,3,40,23,140,12,0,1,213,0,0,1593,199,1,0,10,1611,17,5,1561,2,0,8,20,0,569,4,0,0,1,0,217,7,0,52,1,172,0,121,9,4,0,1,5,23,0,0,22,2,1,27,3,0,0,47,295,1,4,0,1,8,12,83,4,2,26,4,631,1,38,0,299,19,133,94,0,6,58,0,23,11,0,0,0,0,924,56,30,3,42,0,66,492,5,0,22,0,0,127,11,13,3,7,1,65,11,79,0,0,71,1144,12,1,0,20,15,0,3,81,65
167,20,1885,2408,2,70,518,6,5,9,8,36,185,76,43,240,24,28,504,281,134,23,4,15,355,97,7,639,54,12,68,1,0,207,15,3,9,34,1,41,4,84,36,12,84,1,19,1,202,17,4,76,255,4,2,391,9,16,1,30,1,0,7,60,2,162,0,1,62,23,87,530,17,38,83,71,1276,12,0,42,15,240,202,80,30,199,5,21,19,11,8,1,59,136,3,15,8,17,0,0,153,90,1,866,0,34,1719,9,114,622,19,2,79,9,2,4,609,1015,360,7,2,0,45,2,1,22,8,405
15,1,0,2,11,0,42,4,3,428,452,3,12,0,9,1,19,10,2,18,29,378,48,40,4,23,69,4,633,4,0,71,148,20,316,229,4,0,67,22,2,7,3,3,71,512,143,65,6,8,124,0,7,123,10,260,5,8,3,12,297,286,8,7,10,224,127,99,0,263,3,13,0,1,102,3,2,15,29,2,25,4,6,0,1,20,740,0,90,78,12,2,323,4,71,23,5,0,14,1,8,0,116,0,23,9,4,251,21,16,649,47,0,10,276,88,2,5,1,11,6,20,9,3,10,149,0,28
25,0,2,12,20,19,219,22,10,194,227,1,2,0,225,1,36,27,184,1,17,24,714,24,1,118,39,1,403,8,1,5,494,2,262,539,75,1059,1351,5,1,4,1,26,19,86,182,2,24,0,112,0,4,369,5,436,2,3,4,54,76,87,1,2,2,183,411,7,0,56,11,6,66,4,329,3,10,96,215,15,2,208,2,9,5,12,587,1,199,81,3,643,511,0,77,15,57,4,804,0,11,0,107,1,1,0,5,61,27,13,219,184,3,2,124,1029,79,2,0,24,2,0,30,14,1,52,11,14
47,5,5,5,13,208,750,5,0,82,782,9,11,2,27,21,237,4,48,31,13,2095,25,29,7,1,137,7,969,4,119,56,2,13,382,30,35,16,17,9,6,3,11,62,564,225,151,71,4,9,90,30,8,110,10,361,5,10,0,2,43,9,4,9,8,241,6,211,32,387,33,3,126,159,210,1,7,55,19,131,345,233,97,11,199,637,255,1,90,205,4,0,562,1,39,0,58,1,2,3,3,717,53,1,5,11,7,239,1,170,867,96,0,5,327,88,17,8,9,7,9,4,79,6,1,220,7,6
22,1,0,1,0,28,11,9,2,0,1,1,1,0,51,0,0,0,45,0,1,1,389,1,0,7,0,0,40,7,6,0,18,1,118,138,2,62,175,0,0,6,0,26,0,10,0,0,2,0,12,0,2,15,0,2,0,0,3,3,0,0,1,0,0,2,3,0,14,0,0,0,13,1,85,0,1,0,11,0,1,94,2,9,11,0,3,4,2,2,0,21,17,1,0,8,128,0,49,0,8,4,0,1,0,0,0,0,13,6,0,4,1,0,0,85,18,1,1,0,0,0,89,3,0,0,0,4
24,172,6,2,485,35,14,549,2181,0,1,75,1,57,41,103,26,0,16,4,0,1,4,47,0,1,8,1,16,982,7,0,0,0,12,8,4,19,0,0,419,68,71,2,2,0,1,0,4,6,1,17,11,4,63,5,259,51,363,286,1,0,0,0,176,7,0,0,2,1,1,3,10,3,20,1,51,45,0,15,1,14,1,4,13,1,1,298,44,12,118,0,13,0,73,0,14,137,0,305,0,6,0,18,1,7,2,0,0,31,0,11,157,217,30,4,24,3,0,288,98,1,3,1082,13,29,157,1
0,5,0,0,1,0,0,13,0,185,0,0,5,0,0,0,0,1,0,0,10,6,0,13,1,16,21,1,7,7,0,35,159,3,1,18,0,1,2,33,0,1,0,0,0,130,1,15,0,24,62,0,0,0,1,5,3,1,0,49,48,570,27,1,0,11,128,20,0,42,0,2,0,0,0,6,0,0,0,2,3,0,0,0,0,0,35,0,0,1,8,37,3,7,4,231,0,0,1,0,2,0,12,0,122,3,0,0,23,0,3,1,1,0,0,0,0,5,1,4,0,79,0,0,33,4,0,14
2,28,4,3,0,8,13,0,0,39,75,3,7,1,6,2,7,205,0,5,33,67,3,3,1,390,35,0,53,0,4,58,0,2,33,5,0,0,4,10,2,0,5,0,28,25,9,11,32,3,17,31,13,7,43,34,3,20,1,1,5,0,2,8,3,21,0,34,1,17,5,10,0,5,5,5,31,0,0,0,13,5,9,0,0,35,17,2,1,158,2,0,36,1,1,4,2,1,1,3,6,6,1082,15,3,11,15,309,61,12,60,526,0,3,44,8,3,12,0,0,23,3,3,0,8,99,6,29
1868,196,243,232,235,1155,244,46,923,6,58,287,24,465,847,372,10,62,1146,26,6,25,39,6,39,23,9,48,58,128,650,0,0,6,83,18,80,279,38,5,602,47,114,198,81,5,231,14,455,8,3,271,1325,18,153,176,76,97,1270,40,0,0,2,5,29,57,6,5,2337,1,174,210,1659,842,229,29,205,22,22,39,85,580,63,958,1617,116,11,1699,9,11,9,5,53,34,0,2,1600,1494,20,297,23,415,1,651,0,40,61,2,21,686,37,22,1445,278,7,299,2727,188,197,155,44,41,261,71,13,3,554,16
5,5,1355,155,2,7,20,2,3,3,11,1,217,7,0,263,180,9,1,660,266,25,0,2,1042,40,25,1237,25,3,30,14,0,760,4,3,0,0,0,116,11,1,11,7,27,3,19,1,42,0,7,14,84,0,1,27,5,1,9,1,0,0,41,437,1,24,0,2,1,2,45,169,1,3,4,127,40,64,4,197,10,4,11,11,2,52,4,25,20,3,0,0,18,272,6,3,4,18,0,1,521,1,1,33,0,0,269,21,112,7,12,6,16,3,12,2,2,288,95,0,0,0,19,0,1,15,2,507
3,20,2,1,7,14,15,1,3,177,1038,7,6,2,2,2,146,0,0,17,34,2170,1,24,18,1,190,19,302,1,4,152,1,11,199,9,0,0,3,21,11,4,2,3,98,553,86,287,2,15,50,33,14,38,17,15,3,16,5,0,70,31,5,33,18,77,2,1618,1,290,11,3,6,13,29,16,0,12,6,6,569,2,88,2,11,178,144,1,16,84,21,2,45,26,33,3,2,1,1,1,8,38,34,2,23,49,0,254,3,13,926,9,0,4,346,7,2,6,18,0,33,31,26,0,3,182,0,12
22,263,14,13,648,33,90,89,73,0,10,1863,4,2448,2,76,2,2,25,2,4,9,4,403,0,17,2,1,29,52,73,2,0,0,4,0,3,0,1,7,179,283,2240,5,47,1,10,1,4,47,2,571,23,2,810,47,288,1097,114,94,0,0,0,2,377,28,0,0,9,4,285,6,14,11,18,9,62,0,0,57,14,86,95,20,1,77,0,164,1,54,139,1,9,6,0,5,3,636,0,2467,39,15,7,23,0,357,11,11,4,65,4,41,574,2040,6,0,20,16,4,357,286,0,8,18,20,5,2369,2
3,19,12,44,250,10,0,244,11,3,7,14,0,7,7,4,0,1,2,2,0,3,2,205,4,1,14,2,15,136,2,2,0,0,4,8,0,10,1,0,4,84,1,0,0,2,1,2,22,107,2,1,31,4,19,1,129,40,9,576,1,1,0,0,136,12,1,1,0,8,6,6,0,0,3,3,45,0,0,4,2,3,1,0,1,4,1,4,19,37,361,3,15,2,52,0,5,6,2,1,1,0,2,33,0,50,10,2,2,8,7,26,18,19,20,5,20,12,14,233,96,0,3,37,180,13,4,2
0,47,0,0,3,0,1,1,1,1015,420,8,7,0,0,0,4,0,0,69,25,71,0,20,18,0,337,11,20,3,0,617,5,40,16,2,0,0,2,21,6,4,1,0,24,311,85,1924,1,34,108,18,0,0,44,2,7,10,1,2,1394,44,82,47,26,19,1,894,0,101,2,2,1,0,0,69,0,0,0,4,1207,0,22,0,0,11,98,0,0,4,49,0,0,56,23,50,0,0,0,0,2,0,22,0,359,38,0,59,1,0,240,1,0,1,42,0,0,6,16,4,43,478,8,1,55,52,0,3
0,46,0,1,4,0,4,5,10,0,0,107,0,81,0,54,1,0,0,1,1,0,0,35,0,0,2,0,0,8,10,0,0,0,1,1,0,0,0,0,33,81,56,1,2,1,5,0,0,15,0,218,2,0,30,1,56,47,12,7,0,1,0,1,28,2,0,3,1,1,0,1,3,0,0,0,2,1,0,0,2,1,18,1,3,14,0,54,1,1,47,0,0,0,0,0,3,23,0,2,2,1,0,0,0,41,2,3,0,7,2,5,14,34,0,0,3,4,0,8,22,0,1,3,5,4,15,0
1,4,190,46,0,4,23,0,0,0,5,0,116,0,3,4,11,7,0,336,91,2,0,4,194,9,8,83,0,1,315,0,1,70,1,0,0,1,0,30,2,3,8,5,91,9,18,1,12,0,1,3,25,0,0,3,1,2,0,1,1,0,2,119,2,2,1,1,29,5,51,26,37,6,6,57,29,3,0,4,5,2,25,2,42,48,0,1,3,0,2,0,0,47,5,3,1,2,0,1,152,1,1,69,0,1,238,2,26,42,4,0,2,0,6,1,4,166,446,1,0,0,6,0,0,3,0,14
30,0,0,0,3,2,1,16,3,36,2,1,2,0,16,0,0,2,22,0,1,1,37,1,0,30,7,0,36,8,1,2,860,0,34,131,0,467,203,16,1,2,1,0,0,60,2,0,6,2,27,0,0,62,0,9,1,0,5,15,1,146,2,3,2,18,280,0,0,12,0,4,2,0,3,3,1,2,3,0,0,5,0,0,1,1,72,2,16,2,1,1498,55,2,5,66,2,0,22,0,11,0,10,1,4,0,0,4,11,2,8,1,1,0,3,33,26,1,0,5,0,1,1,1,2,1,0,4
85,0,2,6,9,164,885,11,6,232,996,7,5,2,269,50,90,11,285,14,8,134,177,17,2,32,58,1,458,6,24,26,45,14,283,235,572,618,601,0,7,20,11,224,550,80,559,15,23,1,257,0,25,292,25,970,3,4,9,8,90,6,1,0,7,347,27,12,15,47,56,8,206,255,1294,1,9,167,346,43,37,704,28,29,68,138,607,16,132,165,1,32,393,2,100,1,169,5,259,3,8,23,78,8,1,0,16,154,13,115,407,287,5,8,277,928,104,5,2,6,0,0,116,4,0,71,4,14
1,4,4,3,2,7,2,3,26,7,1,12,101,10,5,5,55,29,3,8,170,4,4,0,15,637,8,63,14,5,1,32,9,115,10,16,0,22,3,178,18,0,6,1,2,2,1,0,10,0,8,12,3,10,6,4,1,3,19,0,1,0,101,175,3,11,3,0,0,0,0,54,0,1,10,60,26,11,6,26,2,0,2,3,0,4,3,28,22,2,0,3,20,16,0,40,7,41,0,8,56,0,51,5,0,0,6,12,297,9,2,3,26,14,1,3,7,72,6,1,0,0,1,5,1,10,26,256
0,6,0,3,5,0,14,3,7,4,14,13,93,3,0,9,167,0,0,175,128,11,0,5,244,37,20,283,8,7,0,85,0,715,16,1,0,0,0,132,4,1,19,0,6,6,18,19,2,0,2,11,4,2,6,3,3,3,29,2,11,0,277,644,0,2,0,6,0,3,6,14,0,5,4,316,15,133,0,142,48,1,65,0,0,40,0,34,3,2,0,0,2,584,16,19,1,30,0,31,192,0,2,7,0,0,2,44,15,4,25,0,18,5,11,0,0,28,76,4,0,1,21,7,0,7,24,29